lsn,eventtime,event,filedirectoryname,fullpath,creationtime,modifiedtime,mftmodifiedtime,accessedtime,redo,targetvcn,clusterindex,missing_fullpath_flag
8725344787,12/23/23 0:14:36,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Deallocate File Record Segment,0x7E28,0,0
8725344972,12/23/23 0:14:40,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E28,0,0
8725346219,12/23/23 0:14:40,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Deallocate File Record Segment,0x7E28,0,0
8725346461,12/23/23 0:14:36,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E28,0,0
8725347710,12/23/23 0:14:36,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Deallocate File Record Segment,0x7E28,0,0
8725348100,12/23/23 0:16:18,File Creation,LOG.old~RF491dc.TMP,\Users\blueangel\AppData\Roaming\Avast Software\Avast\Cache\Local Storage\leveldb\LOG.old~RF491dc.TMP,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E28,0,0
8725348447,12/23/23 0:16:18,File Deletion,LOG.old~RF491dc.TMP,\Users\blueangel\AppData\Roaming\Avast Software\Avast\Cache\Local Storage\leveldb\LOG.old~RF491dc.TMP,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Deallocate File Record Segment,0x7E28,0,0
8725349544,12/23/23 0:16:18,File Deletion,LOG.old~RF491dc.TMP,\Users\blueangel\AppData\Roaming\Avast Software\Avast\Cache\Local Storage\leveldb\LOG.old~RF491dc.TMP,12/20/22 22:01:14,12/19/23 17:51:34,12/23/23 0:16:18,12/19/23 17:51:34,Deallocate File Record Segment,0x63,6,0
8725349689,12/23/23 0:16:18,File Creation(File System Tunneling),LOG,\Users\blueangel\AppData\Roaming\Avast Software\Avast\Cache\Local Storage\leveldb\LOG,12/20/22 22:01:14,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x63,6,0
8725350370,12/23/23 0:16:18,File Creation,d3f5562062633cbc_0,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\d3f5562062633cbc_0,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E28,0,0
8725352144,12/19/23 15:16:18,File Deletion,7a20775be0b32f17_0,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\7a20775be0b32f17_0,12/19/23 15:16:18,12/19/23 15:16:18,12/19/23 15:16:18,12/23/23 0:16:18,Deallocate File Record Segment,0x157B9,0,0
8725352375,12/19/23 15:16:18,File Creation,7a20775be0b32f17_0,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\7a20775be0b32f17_0,12/19/23 15:16:18,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E28,2,0
8725353892,12/23/23 0:16:18,File Creation,64a9cda5-dba8-455c-874b-b84bebcef44b.tmp,\Users\blueangel\AppData\Local\Temp\64a9cda5-dba8-455c-874b-b84bebcef44b.tmp,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E28,4,0
8725354510,12/23/23 0:16:18,File Creation,3971b780-bc53-4b57-8673-faa94e7806e1.tmp,\Users\blueangel\AppData\Local\Temp\3971b780-bc53-4b57-8673-faa94e7806e1.tmp,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E28,6,0
8725355253,12/23/23 0:16:18,File Creation,501cad63-173f-477d-bc5b-28c6e8b309ea.tmp,\Users\blueangel\AppData\Local\Temp\501cad63-173f-477d-bc5b-28c6e8b309ea.tmp,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E29,0,0
8725356132,12/23/23 0:16:18,File Creation,f7d8db23-7e22-4cb0-ab03-81498628c577.tmp,\Users\blueangel\AppData\Local\Temp\f7d8db23-7e22-4cb0-ab03-81498628c577.tmp,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E29,2,0
8725356902,12/23/23 0:16:18,Updating MFTModified Time,api-ms-win-core-namedpipe-l1-1-0.dll,\Program Files (x86)\Dropbox\Client\189.4.8395\api-ms-win-core-namedpipe-l1-1-0.dll,12/23/23 0:14:22,12/19/23 4:19:22,12/23/23 0:16:18,12/23/23 0:14:22,Update Resident Value,0x160B6,4,0
8725357070,12/23/23 0:16:18,File Creation,84f2c7989869863c_0,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\84f2c7989869863c_0,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E29,4,0
8725357933,12/23/23 0:16:18,File Creation,f3429f6e-5ddb-4b80-ac69-dc503225f71d.tmp,\Users\blueangel\AppData\Local\Temp\f3429f6e-5ddb-4b80-ac69-dc503225f71d.tmp,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E29,6,0
8725358730,12/23/23 0:14:40,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E2A,0,0
8725359976,12/23/23 0:14:40,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Deallocate File Record Segment,0x7E2A,0,0
8725360145,12/23/23 0:16:18,File Deletion,f7d8db23-7e22-4cb0-ab03-81498628c577.tmp,\Users\blueangel\AppData\Local\Temp\f7d8db23-7e22-4cb0-ab03-81498628c577.tmp,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Deallocate File Record Segment,0x7E29,2,0
8725361526,12/23/23 0:16:18,File Creation,c4e35e0cdf80eae1_0,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\c4e35e0cdf80eae1_0,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E29,2,0
8725362399,12/23/23 0:14:36,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E2A,0,0
8725363647,12/23/23 0:14:36,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Deallocate File Record Segment,0x7E2A,0,0
8725363840,12/23/23 0:14:40,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E2A,0,0
8725365087,12/23/23 0:14:40,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Deallocate File Record Segment,0x7E2A,0,0
8725365281,12/23/23 0:14:36,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E2A,0,0
8725366123,12/23/23 0:16:18,File Creation,39bdff3f-62fe-456d-b73e-c12d87c6368a.tmp,\Users\blueangel\AppData\Local\Temp\39bdff3f-62fe-456d-b73e-c12d87c6368a.tmp,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Initialize File Record Segment,0x7E2A,2,0
8725367277,12/23/23 0:14:36,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:18,12/23/23 0:16:18,12/23/23 0:16:18,Deallocate File Record Segment,0x7E2A,0,0
8725367475,12/23/23 0:14:40,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Initialize File Record Segment,0x7E2A,0,0
8725368722,12/23/23 0:14:40,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Deallocate File Record Segment,0x7E2A,0,0
8725368908,12/23/23 0:16:19,File Creation,5af5b45fc89d6a06_0,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\5af5b45fc89d6a06_0,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Initialize File Record Segment,0x7E2A,0,0
8725369703,12/23/23 0:16:19,File Creation,c395e536-7d4d-472e-9941-6df07ab9d215.tmp,\Users\blueangel\AppData\Local\Temp\c395e536-7d4d-472e-9941-6df07ab9d215.tmp,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Initialize File Record Segment,0x7E2A,4,0
8725370679,12/23/23 0:16:19,File Creation,89bc9857-714f-4396-802d-3914a403b5f9.tmp,\Users\blueangel\AppData\Local\Temp\89bc9857-714f-4396-802d-3914a403b5f9.tmp,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Initialize File Record Segment,0x7E2A,6,0
8725372424,12/23/23 0:14:40,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Initialize File Record Segment,0x7E2B,0,0
8725373671,12/23/23 0:14:40,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Deallocate File Record Segment,0x7E2B,0,0
8725374654,12/23/23 0:16:19,Directory Creation,32169f4a-2dd6-4220-9c0b-ef6fe20680f4,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\blob_storage\32169f4a-2dd6-4220-9c0b-ef6fe20680f4,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Initialize File Record Segment,0x7E2B,0,0
8725374964,12/23/23 0:16:19,Updating MFTModified Time,qtgraphicaleffectsplugin.dll,\Program Files (x86)\Dropbox\Client\189.4.8395\QtGraphicalEffects\qtgraphicaleffectsplugin.dll,12/23/23 0:14:24,12/19/23 4:24:32,12/23/23 0:16:19,12/23/23 0:14:24,Update Resident Value,0x174ED,4,0
8725375178,12/23/23 0:16:19,File Deletion,f_000549,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_000549,4/19/23 10:50:12,4/19/23 10:50:12,12/23/23 0:16:14,4/19/23 10:50:12,Deallocate File Record Segment,0x2FE9,4,0
8725375335,12/23/23 0:16:19,File Creation,f_00056e,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_00056e,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Initialize File Record Segment,0x2FE9,4,0
8725375969,12/23/23 0:14:40,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Initialize File Record Segment,0x7E2B,2,0
8725377228,12/23/23 0:14:40,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Deallocate File Record Segment,0x7E2B,2,0
8725377413,12/23/23 0:14:36,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Initialize File Record Segment,0x7E2B,2,0
8725378721,12/23/23 0:14:36,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Deallocate File Record Segment,0x7E2B,2,0
8725378906,12/23/23 0:14:36,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Initialize File Record Segment,0x7E2B,2,0
8725380045,12/23/23 0:14:36,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Deallocate File Record Segment,0x7E2B,2,0
8725380238,12/23/23 0:14:40,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Initialize File Record Segment,0x7E2B,2,0
8725381485,12/23/23 0:14:40,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:19,12/23/23 0:16:19,12/23/23 0:16:19,Deallocate File Record Segment,0x7E2B,2,0
8725383177,12/23/23 0:14:36,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:20,12/23/23 0:16:20,12/23/23 0:16:20,Initialize File Record Segment,0x7E2B,2,0
8725384424,12/23/23 0:14:36,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:20,12/23/23 0:16:20,12/23/23 0:16:20,Deallocate File Record Segment,0x7E2B,2,0
8725384609,12/23/23 0:14:40,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:20,12/23/23 0:16:20,12/23/23 0:16:20,Initialize File Record Segment,0x7E2B,2,0
8725385855,12/23/23 0:14:40,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/23/23 0:14:40,12/23/23 0:16:20,12/23/23 0:16:20,12/23/23 0:16:20,Deallocate File Record Segment,0x7E2B,2,0
8725386040,12/23/23 0:14:36,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:20,12/23/23 0:16:20,12/23/23 0:16:20,Initialize File Record Segment,0x7E2B,2,0
8725387246,12/23/23 0:14:36,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:20,12/23/23 0:16:20,12/23/23 0:16:20,Deallocate File Record Segment,0x7E2B,2,0
8725387501,12/23/23 0:16:20,Directory Deletion,b7e14324-7a3d-4eec-bea9-5102b9d6feab,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\blob_storage\b7e14324-7a3d-4eec-bea9-5102b9d6feab,12/19/23 15:14:50,12/19/23 15:14:50,12/19/23 15:14:50,12/23/23 0:16:20,Deallocate File Record Segment,0x22B2,0,0
8725388675,12/23/23 0:16:20,Updating MFTModified Time,api-ms-win-crt-process-l1-1-0.dll,\Program Files (x86)\Dropbox\Client\189.4.8395\api-ms-win-crt-process-l1-1-0.dll,12/23/23 0:14:22,12/19/23 4:19:22,12/23/23 0:16:21,12/23/23 0:14:22,Update Resident Value,0x160BC,6,0
8725389377,12/23/23 0:16:21,File Creation,LOG.old~RF49d07.TMP,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\LOG.old~RF49d07.TMP,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,Initialize File Record Segment,0x22B2,0,0
8725389715,12/23/23 0:16:21,File Deletion,LOG.old~RF49d07.TMP,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\LOG.old~RF49d07.TMP,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,Deallocate File Record Segment,0x22B2,0,0
8725390824,12/23/23 0:16:21,File Deletion,LOG.old~RF49d07.TMP,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\LOG.old~RF49d07.TMP,12/19/22 0:00:47,4/19/23 16:08:21,12/23/23 0:16:21,4/19/23 16:08:21,Deallocate File Record Segment,0x1F7,0,0
8725390977,12/23/23 0:16:21,File Creation(File System Tunneling),LOG,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\LOG,12/19/22 0:00:47,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,Initialize File Record Segment,0x1F7,0,0
8725392582,12/19/23 15:16:54,File Deletion,edge_shutdown_ms.txt,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\edge_shutdown_ms.txt,12/19/23 15:16:54,12/19/23 15:16:54,12/19/23 15:16:54,12/23/23 0:16:21,Deallocate File Record Segment,0x7B1F,4,0
8725393314,12/19/23 15:16:04,Directory Deletion,OptimizationGuidePredictionModels,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\OptimizationGuidePredictionModels,12/19/23 15:16:04,12/19/23 15:16:04,12/19/23 15:16:04,12/23/23 0:16:21,Deallocate File Record Segment,0xB602,2,0
8725395226,12/23/23 0:16:10,File Creation,psi.db-journal,\ProgramData\Avast Software\Avast\psi.db-journal,12/23/23 0:16:10,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,Initialize File Record Segment,0x22B2,0,0
8725395935,12/23/23 0:16:21,File Deletion,psi.db-journal,\ProgramData\Avast Software\Avast\psi.db-journal,12/23/23 0:16:10,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,Deallocate File Record Segment,0x22B2,0,0
8725396917,12/23/23 0:16:10,File Creation,psi.db-journal,\ProgramData\Avast Software\Avast\psi.db-journal,12/23/23 0:16:10,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,Initialize File Record Segment,0x22B2,0,0
8725397590,12/23/23 0:16:10,File Deletion,psi.db-journal,\ProgramData\Avast Software\Avast\psi.db-journal,12/23/23 0:16:10,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,Deallocate File Record Segment,0x22B2,0,0
8725398351,12/23/23 0:16:21,File Creation,f_00056f,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_00056f,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,Initialize File Record Segment,0x22B2,0,0
8725408648,12/23/23 0:16:21,File Creation,f_000570,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_000570,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,Initialize File Record Segment,0x7B1F,4,0
8725409398,12/23/23 0:14:36,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,Initialize File Record Segment,0x7E2B,2,0
8725410709,12/23/23 0:14:36,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,Deallocate File Record Segment,0x7E2B,2,0
8725410984,12/23/23 0:14:36,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,Initialize File Record Segment,0x7E2B,2,0
8725412297,12/23/23 0:14:36,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/23/23 0:14:36,12/23/23 0:16:21,12/23/23 0:16:21,12/23/23 0:16:21,Deallocate File Record Segment,0x7E2B,2,0
